type	latitude	longitude	name	desc
T	42.5470102	-70.6036377		Length: 205 km (127.4 mi)
T	42.5753323	-70.5816650
T	42.5985873	-70.5432129
T	42.6177914	-70.5116272
T	42.6511319	-70.5116272
T	42.7732273	-70.2108765
T	42.0870127	-70.0309753
T	42.1135052	-70.0914001
T	42.1328582	-70.1600647
T	42.1308213	-70.2149963
T	42.1226732	-70.2548218
T	42.1145240	-70.2713013
T	42.1287844	-70.4731750
T	42.5348682	-70.5953979

