type	latitude	longitude	name	desc
T	42.6199980	-73.9030552	Five Rivers Environmental Education Center	Length: 8.635 km (5.366 mi)
T	42.6202824	-73.8997507
T	42.6187657	-73.8991070
T	42.6197452	-73.8967037
T	42.6197452	-73.8955021
T	42.6174070	-73.8895369
T	42.6174386	-73.8891077
T	42.6194292	-73.8890648
T	42.6205667	-73.8912106
T	42.6219570	-73.8903952
T	42.6233156	-73.8881636
T	42.6234736	-73.8869190
T	42.6226521	-73.8854170
T	42.6231260	-73.8847733
T	42.6224625	-73.8831425
T	42.6185445	-73.8862753
T	42.6170910	-73.8837004
T	42.6157322	-73.8830137
T	42.6155110	-73.8849449
T	42.6078635	-73.8846016
T	42.6080847	-73.8863182
T	42.6097597	-73.8860607
T	42.6103917	-73.8870478
T	42.6083376	-73.8876486
T	42.6082111	-73.8885069
T	42.6071366	-73.8886786
T	42.6058725	-73.8901806
T	42.6065793	-73.8918114
T	42.6067056	-73.8946438
T	42.6060937	-73.8962317
T	42.6063149	-73.8969612
T	42.6076739	-73.8980770
T	42.6077371	-73.8962746
T	42.6108657	-73.8958025
T	42.6108973	-73.8981628
T	42.6114978	-73.8983345
T	42.6113398	-73.9007807
T	42.6155426	-73.9038277
T	42.6163326	-73.9002657
T	42.6166802	-73.9002657
T	42.6168066	-73.9005232
T	42.6190501	-73.9030123

